Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
29/07/2021,113.9946747,15.01270199,40.99000168,16.15705681,338.9325256,30.60096741,45.87468338,38.43655777,16.96999931,48.73167419,1609.52002,171.678833,199.6405182,62.5276413,159.8631287,19.95999908,118.4165726,88.33018494,207.3166199,30.79371643,96.11818695,90.82002258,67.27609253,101.6992264,54.17185974,286.7760925,134.9584198,91.76515198,53.75285721,39.02968597,64.14389038
30/07/2021,112.9445419,15.12242889,40.36999893,16.10877037,338.2683105,30.36243057,45.03060532,38.37045288,16.23999977,48.92813873,1606.473755,169.7726898,200.683548,63.8628273,159.5477448,19.28000069,116.0955582,83.01490021,207.0762634,30.41622543,96.76126099,90.94567108,66.41968536,102.7533188,52.48835754,280.5690002,134.0921021,91.06027985,53.43572617,38.94999313,64.34981537
02/08/2021,114.0321732,14.99275112,40.15000153,16.09911156,338.0438538,31.11212158,46.82672501,38.02102661,16.10000038,48.74150085,1602.671021,167.9936371,200.1138306,62.90070724,161.0457764,19.34000015,116.2125015,83.06039429,208.5088043,30.20860291,96.60692596,90.19181061,66.62902069,102.3822784,53.98802567,274.9916077,133.163269,91.78395081,52.51408386,38.7607193,65.36968994
03/08/2021,114.3603363,14.93290043,39.86000061,16.39849472,336.9960938,31.84477234,47.43524933,38.42711258,16.5,48.16717148,1602.103516,173.3503418,201.8142242,64.61876678,161.8046265,19.54000092,119.9009399,84.73508453,209.5375824,30.18029404,97.32717133,93.54549408,65.98195648,102.171463,54.1428299,281.2286682,134.0921021,91.5019989,53.29698563,39.0197258,65.2618103
04/08/2021,115.0916748,14.87304878,39.00999832,16.29226303,333.6285095,31.81069565,47.84746933,38.00214386,16.31999969,49.1481514,1598.091675,170.7795258,195.0914764,64.57949829,162.7014618,19.77000046,116.1315384,85.80905914,208.6722565,29.58574867,97.1556778,91.81549835,67.07626343,101.345047,53.45589447,288.5452576,132.5648651,90.33660889,51.39422989,38.84041595,65.14413452
05/08/2021,114.472847,14.85309887,38.91999817,16.47575569,333.20755,32.10886383,47.50395203,37.92658997,16.07999992,47.36454773,1596.060913,168.9809113,191.3137665,65.82632446,162.2481232,19.63999939,115.4568253,86.49167633,206.5282288,29.51968765,96.91560364,90.85868835,67.39980316,98.63813019,53.53328705,293.842804,133.5473022,90.2614212,51.97893143,38.51168442,65.45793915
06/08/2021,113.9852905,14.69349384,38.61999893,16.27294731,332.8146667,32.45815277,48.0928421,38.00214386,16.02000046,47.19609833,1597.524292,170.6622162,190.8842773,65.19800568,162.9577026,19.40999985,116.2484894,86.28233337,205.5283356,29.87830353,98.24462128,89.78588104,67.08577728,99.41394043,53.13660049,285.5166931,133.4490509,90.35540771,52.03839111,38.97988129,65.57562256
09/08/2021,113.4508514,14.47404003,37.68000031,16.00253677,328.0064392,32.54334641,48.52469635,38.62543869,15.98999977,46.83937836,1599.097168,169.6065063,188.1145172,65.36489868,163.9728088,19.46999931,116.0775681,85.32667542,210.1528931,30.048172,98.38181305,87.67897034,66.72418213,99.50670624,52.28517914,276.2010193,131.2609253,90.39299774,51.93928909,38.91014862,66.36013031
10/08/2021,114.2759476,14.53389072,38.66999817,16.21500397,333.2262573,32.94374847,48.24988174,38.88986588,16.04000092,46.26465988,1595.802124,170.6622162,189.1400299,64.96237946,165.5792084,19.38999939,116.6083374,85.37218475,210.4990234,29.49137688,98.17602539,89.92119598,66.61951447,100.105423,53.9396553,277.9801941,131.6628265,89.37798309,51.86991882,38.73083878,66.34052277
11/08/2021,114.519722,14.54386616,39.08000183,16.29226303,328.7548218,33.88086319,48.77006912,38.89930725,16.27000046,46.03675461,1596.83728,170.271225,190.9806824,64.157341,166.5154724,19.40999985,116.5633545,86.9831543,212.3449707,29.76505661,97.29286957,89.92119598,65.29682922,101.0836334,53.46556091,277.1206055,131.8503876,89.94187927,51.42396164,38.17298508,66.85044861
12/08/2021,114.744751,14.15483284,39.20000076,16.39849472,327.024231,33.74455261,48.04376602,38.20046234,16.02000046,45.68994522,1594.318848,169.5478668,192.672348,63.98062897,162.1988373,19.17000008,117.0221634,84.18898773,209.7875214,30.2369175,98.31321716,87.60164642,64.19300079,101.0751953,53.51394272,270.4737244,132.5559387,89.9606781,49.93743134,38.34233475,67.65457916
13/08/2021,115.2885666,14.14485836,38.83000183,16.64959145,325.9390564,33.95753479,47.98487854,38.54044342,16.10000038,45.45212936,1593.572266,170.5058136,197.6859131,63.11669159,160.275589,19.29999924,118.1106873,84.86250305,209.5952454,30.34072685,100.1052475,89.57326508,65.03038025,102.4581757,53.64939117,271.043457,134.0206451,89.57534027,50.58159637,38.0135994,68.87058258
16/08/2021,116.9106445,14.01517963,38.81000137,16.69787979,325.6023254,33.49749756,48.71117783,38.53099823,16,44.70896149,1593.601929,170.4178314,196.7305298,63.87263489,160.3648376,19.27000046,117.4449844,83.85224152,211.5085297,30.54834557,100.3881989,88.93538666,64.99232483,102.9304123,54.03639984,275.2214966,132.7345581,89.56594849,50.31402206,38.03352356,68.55677795
17/08/2021,115.7480011,13.70594788,37.88000107,17.17110062,319.905426,33.03745651,50.47785568,38.34211731,15.81000042,45.38276672,1596.060913,170.5742493,191.0771179,62.83198547,163.1215363,19.31999969,119.5680847,82.44150543,213.2775726,31.92618561,100.1909943,87.24404907,67.14286804,101.1848221,53.7364769,275.7312317,133.7616577,88.80467987,50.27437973,38.45191193,68.93922424
18/08/2021,116.5731049,13.41666698,38.06000137,17.39322281,320.8221741,33.35266876,50.04600525,38.67265701,15.88000011,45.25395203,1597.185913,171.4442139,193.0141754,64.05916595,162.6257324,19.55999947,117.8408279,82.79646301,216.7676392,32.15267944,99.95091248,87.8915863,67.59963226,100.8222122,54.17185974,275.14151,132.9221191,89.99826813,50.8888092,37.94387054,71.88115692
19/08/2021,116.5168381,13.24708748,37.90000153,17.53808403,319.3161316,32.44963455,48.8878479,38.42711258,15.53999996,45.14495468,1592.875244,169.5478668,191.2348785,63.1559639,161.2374725,19.43000031,113.8824921,78.64616394,216.2484589,31.94505501,98.65618134,85.67835236,67.39980316,99.95363617,52.60446548,270.7135925,133.4133453,88.99265289,49.29327393,37.11705399,70.18463898
20/08/2021,117.491951,13.34684086,38.41999817,18.01130486,320.3451233,32.33888245,48.8976593,38.28545761,15.78999996,45.39267731,1599.32605,170.4276276,191.8308868,62.41965103,163.2107849,19.17000008,112.4790955,79.82936859,216.91185,32.05830765,99.69367218,85.0984726,68.05638123,101.2438507,53.60102081,271.9330139,133.225769,89.36857605,49.570755,37.50556183,69.52761841
23/08/2021,118.0920181,13.77577496,39.65999985,18.13685226,326.2103882,32.83300018,49.00562668,38.88986588,16.20999908,47.0771904,1597.434692,171.4833069,191.7169495,62.51782608,165.5014191,19.04000092,115.0969849,80.6029892,217.8540497,31.94505501,100.6111298,86.4322052,68.02783203,101.8847427,54.54919434,277.3904724,133.672348,89.48136139,51.21584702,37.9040184,70.39057922
24/08/2021,117.3606873,13.81567574,39.54000092,18.07890701,335.7800598,32.25369263,48.38728714,38.65376663,16.40999985,46.24484253,1599.624756,170.3689575,194.2062073,62.93997574,165.719574,18.95999908,112.9738922,80.28443146,216.9022369,31.49207115,100.0795288,86.80913544,66.80982208,102.1798859,53.51394272,277.1506042,134.1903381,89.40617371,51.53297424,37.02739716,71.21432495
25/08/2021,118.4201889,14.07503128,39.40000153,18.12719536,334.2272034,31.95551872,48.12228775,38.87097549,16.70999908,47.04746246,1597.952271,170.6817627,195.6874847,63.39158249,168.0201416,18.79999924,115.4478302,82.27767944,215.6235199,32.07717896,99.94232941,84.88584137,66.76225281,102.0533981,53.41719055,277.7303162,133.9581299,88.40995789,50.64105606,37.34617615,71.59677124
26/08/2021,118.2982941,14.01517963,39.06000137,18.41691971,333.9184875,31.53808022,48.76025772,38.57821655,16.39999962,47.78072357,1593.472534,170.3689575,195.8014374,62.88107681,164.8866272,18.79999924,116.1495285,82.68603516,217.7194672,32.10549164,99.37643433,85.38841248,66.63854218,102.1967545,54.41374207,277.0306396,133.5383759,88.51333618,50.42303467,37.00748062,71.16529083
27/08/2021,118.3545609,14.12490749,39.65000153,18.45555115,337.7631836,31.9810791,48.77988434,38.34211731,16.70999908,47.85999298,1593.432861,169.6944885,202.077179,63.33267975,162.8538055,19.02000046,115.5377884,83.79978943,217.4502716,32.55847931,98.40753174,86.34522247,66.39112854,103.2677155,55.12971115,280.0092773,133.9224091,88.34416962,51.11674881,36.86800766,69.91986847
30/08/2021,118.7670975,14.19473362,39.74000168,18.77425003,336.3974304,32.33888245,48.8976593,38.46488953,16.45000076,47.80054092,1592.994751,169.5380859,199.2635956,63.67628479,163.2801971,19.23999977,115.6277542,86.07366943,216.2388458,32.64341354,98.5704422,87.44700623,66.64805603,102.9978638,55.12971115,283.2677307,134.601181,88.97385406,51.2257576,37.2565155,69.30206299
31/08/2021,121.2986374,14.0650568,39.25999832,19.09294701,337.1644897,32.74780655,49.87915039,39.28650665,16.5,50.72366333,1593.084473,170.9359131,204.9959412,67.02404785,160.6722412,19.22999954,119.2712021,86.82546234,220.526886,33.47389221,99.69367218,86.06494141,66.54338074,102.2304916,55.47801971,284.4571838,133.9670715,89.51895905,52.46453094,37.42586517,70.07676697
01/09/2021,119.8078537,14.02515507,40.15999985,18.33966064,342.7771912,33.00338364,49.71229935,38.89930725,16.20999908,49.04906082,1593.323364,165.510788,203.3568573,64.16716766,159.7103577,19.05999947,115.2049332,84.06894684,218.8731842,32.42635727,97.85877991,85.36908722,66.41016388,103.8327103,55.25549316,282.638031,134.2350006,90.42119598,50.80952835,37.31628418,69.9100647
02/09/2021,116.8637543,14.0650568,42.00999832,18.38794899,342.7023621,32.90967178,49.43747711,38.84264755,16.15999985,50.08949661,1594.726929,167.3973541,202.936142,63.1657753,157.2610626,19.06999969,113.6036148,83.76265717,217.5367889,32.6056633,98.48470306,86.32589722,66.74320984,103.1159286,56.64872742,284.0273743,135.1102448,90.02646637,51.10683441,37.10709381,68.33122253
03/09/2021,116.0386581,13.84560108,40.95999908,18.12719536,341.7295227,32.62001801,48.4952507,39.39038849,16.11000061,49.52468872,1592.496948,166.2048035,203.1903381,64.11808014,156.9536591,18.98999977,113.2707596,84.61653137,217.354126,32.27536392,97.39575195,85.10812378,66.23888397,103.242424,56.59067917,285.9864502,135.2352905,89.91368103,49.62030792,36.94770813,68.29199982
06/09/2021,116.6106033,13.82565022,41.95999908,18.43623734,342.4871826,33.34415054,49.04488373,39.53204727,16.17000008,50.25794983,1593.144043,169.1764221,206.8979492,66.60190582,158.1436005,19,114.5932007,84.3102417,217.0945282,31.92618561,98.38181305,84.96316528,65.44907379,102.0449753,56.33911896,283.9174194,134.3332367,90.86291504,50.03653717,36.76839447,69.23342133
07/09/2021,117.9888763,14.01517963,41.70000076,18.35897446,351.364624,33.38674545,48.53451157,39.95702362,15.77999973,50.41649246,1596.309814,165.4325867,208.7035217,66.57244873,157.6676331,18.79000092,115.8616486,81.78577423,216.9695435,31.96393013,97.39575195,84.32528687,64.97328949,103.1833954,54.97490692,274.9916077,135.0655975,91.95311737,50.20500946,35.76227188,69.03728485
08/09/2021,116.2355576,13.75582409,41.5,18.13685226,346.434845,32.9948616,48.84858704,39.6453743,15.43000031,48.74188614,1595.314331,164.7776642,210.4039307,66.65099335,155.228241,18.30999947,112.8569336,80.80196381,218.0463562,31.671381,96.98419952,83.61008453,65.00183868,105.6035995,54.64595032,270.6036682,134.9316254,92.04710388,49.55093384,35.73238754,69.51780701
09/09/2021,117.1561813,13.74584866,40.95999908,18.05959129,339.905365,32.67113113,49.1528511,39.13540268,15.27999973,49.32651138,1591.97937,165.6867218,204.1720123,66.26810455,155.8728027,18.01000023,113.4506836,79.71606445,219.8827057,31.81293678,96.76983643,83.58109283,65.74406433,103.4195023,54.18153381,265.0762329,135.4674835,91.83094025,49.87797546,35.84196091,70.6749649
10/09/2021,115.7515106,13.6660471,40.11000061,18.16582298,341.2711487,33.23340225,49.37858963,39.23928833,15.35000038,48.59325409,1595.7323,167.4657898,206.8979492,66.81788635,154.4547729,17.97999954,114.6831665,81.42380524,222.8439789,32.09605408,96.85558319,84.02568054,65.72502899,102.5762253,54.29763412,265.0462646,134.1446686,90.09225464,48.45090485,35.51323318,69.67471313
13/09/2021,116.5867157,13.5762701,40.45000076,18.22377205,338.4273682,32.85004044,50.38952255,39.23928833,15.22000027,48.31580353,1592.67627,167.5146484,204.3735962,65.98339844,154.2861938,17.72999954,114.7731247,80.05019379,224.7284088,32.62453842,96.89845276,83.15584564,65.32537079,102.8039169,54.06023026,267.8948975,135.1700592,91.38922119,48.55991745,35.98143005,70.31212616
14/09/2021,117.9818802,13.43661785,40.61000061,18.27205658,338.109314,33.01190186,54.27620697,39.79647446,15.26000023,48.24644089,1587.12146,170.6817627,202.6644287,68.24142456,152.8582611,17.63999939,116.0415878,81.10824585,228.4299774,33.38895798,98.60474396,83.80338287,65.2682724,101.2269897,53.59166718,267.0353088,133.5094604,91.53959656,48.37162399,36.19062805,70.25328827
15/09/2021,117.924942,13.93537807,40.81000137,18.1851387,335.7706604,33.26747894,54.96324921,39.73981476,15.15999985,45.88812256,1589.769409,173.4187775,205.0046844,73.81777191,153.4532471,17.90999985,117.6249008,82.51898956,227.05513,33.93631363,98.95629883,83.34913635,64.83055115,102.1292953,53.79666519,267.5950623,134.3170776,91.32343292,49.54102707,36.52931213,70.15522766
17/09/2021,117.3934479,13.87552643,41.34999847,17.615345,345.8641968,29.62125969,55.18899155,38.81431198,14.60000038,44.29278946,1584.035278,170.3591919,203.5058899,73.63123322,149.010788,18.20999908,113.4236908,79.06638336,228.1992493,35.18202972,97.73016357,84.48958588,62.82273865,101.1679535,51.23910141,264.0667114,130.8144073,92.66738892,49.38246536,36.64886093,71.12605286
20/09/2021,117.934433,13.93537807,40.04999924,17.47048187,334.3955688,30.56689262,56.83789063,38.55932999,14.18999958,45.02604675,1580.969238,169.7726898,200.4118195,72.19788361,145.2922058,18.05999947,110.5899048,76.27275085,230.1894226,34.01181793,97.56724548,83.00120544,62.46114349,100.1897583,48.7498703,260.008606,130.5331116,90.67494965,48.07431793,35.56304169,70.02774811
21/09/2021,118.4849091,14.12490749,40.86999893,17.51876831,337.9877014,30.77987289,56.80844498,37.87937164,14.35999966,45.4818573,1571.790894,170.3983002,202.4453125,71.56955719,144.2212524,17.96999931,110.7788239,77.06165314,233.7563782,33.03977585,98.15888214,82.20869446,62.36598587,99.17782593,47.97869492,253.7015533,130.2427368,90.75953674,48.33198166,35.33392715,71.52812195
22/09/2021,118.8360748,14.23463535,42.18000031,17.68294716,342.1411133,31.3421402,57.20103836,37.85103989,14.68999958,45.04586411,1570.924805,172.4021606,204.6540985,71.25539398,147.572937,18.5,113.6665955,77.05236053,234.0544434,32.78497696,99.10205841,83.53276825,63.73625183,99.99580383,48.73034286,253.2417603,130.8960724,90.32720947,48.94641495,35.47338486,71.54773712
23/09/2021,118.3710175,14.17478371,42.38999939,17.57671547,351.6827087,31.58919716,57.23048401,37.77548981,15.10999966,43.85679626,1573.901245,174.210556,208.2302246,72.0506134,149.5363464,18.85000038,113.3967056,77.4885788,232.5834198,32.07717896,99.04203033,86.76081848,63.04160309,101.9353333,49.1403389,253.1817932,131.3407288,89.42497253,48.46081543,35.77223587,70.92993164
24/09/2021,116.8809433,14.21468449,42.02000046,17.44150925,357.3796082,31.7936554,55.57176971,37.3221817,14.78999996,43.98561478,1570.118408,173.8195648,213.5136871,70.80379486,147.6225128,18.80999947,115.5647812,76.22633362,222.7574463,31.671381,99.24781799,87.46634674,63.25094986,101.572731,49.12081528,254.7510529,132.11203,88.8234787,47.00401688,35.72242355,70.06697083
27/09/2021,117.260582,14.2645607,42.36000061,17.49945641,358.773407,32.67113113,55.26751328,37.520504,15.18000031,43.91625214,1562.851318,174.3669586,213.0243225,71.11795807,152.8186035,19.23999977,119.3071823,76.33772278,223.9015656,31.66194153,99.71083069,85.33041382,62.40404892,102.1377258,50.70220947,253.4216614,130.1066284,89.12422943,46.32021713,35.83200073,71.6752243
28/09/2021,118.6177902,14.20470905,41.54999924,17.31596184,355.2374268,32.5774231,54.2958374,37.44495392,14.89999962,44.0549736,1562.373413,175.1000824,214.3565063,68.34942627,151.8765717,19.09000015,117.4719696,74.52789307,223.8342438,31.29388809,99.40215302,84.11266327,60.77685928,102.0449753,51.27814484,239.1783142,129.879776,88.83287811,45.30937576,35.50327301,69.28244781
29/09/2021,118.4374542,14.37428761,42,17.48014069,358.3161316,32.67965317,56.75937271,37.19940948,14.65999985,43.89643097,1559.118286,175.2858124,215.6071472,66.68044281,153.8003082,19.29999924,118.6504669,74.24017334,222.1805725,31.19008064,99.86516571,83.25249481,60.51042175,101.6570587,51.65885162,236.2097168,129.3534546,87.63928986,45.48775864,35.93162155,69.89044952
30/09/2021,119.4719543,14.27453613,41.61000061,17.63466072,368.8430176,33.22488022,56.9654808,37.51105881,14.89000034,44.41169739,1562.064941,175.1978302,217.492157,69.41952515,153.3540802,19.34000015,119.2622147,76.46765137,227.1897125,32.07717896,99.73654938,82.51796722,60.04415131,102.0871277,51.64908981,243.1864471,129.8343964,88.89866638,45.11117172,36.06112289,68.77251434
01/10/2021,117.5642853,14.5737915,41.99000168,17.44150925,368.4892578,33.53157425,56.23918152,37.01053238,14.67000008,44.3621521,1565.499268,172.0502625,220.673111,68.75193787,151.8864746,19.5,120.152832,74.81560516,225.9878998,31.77518463,97.46434784,81.30020142,58.27423096,101.9353333,51.46361923,243.0865021,128.1919556,89.26520538,45.38865662,35.62280655,68.80194092
04/10/2021,117.6402054,14.45408916,41,17.48014069,368.737854,32.96930313,56.2293663,36.51945114,14.46000004,45.03595734,1562.522827,172.2262268,222.3768616,70.13619995,150.9444427,19.52000046,120.6386337,74.50932312,226.3820953,31.69025421,96.16963959,79.11595917,57.50345612,101.6654816,51.34647751,242.6866913,126.1411743,89.36857605,45.03188705,35.2940712,67.5957489
05/10/2021,119.1967163,14.31443691,41.15999985,17.44150925,374.598877,33.26747894,56.90659332,36.48167801,14.07999992,45.15486526,1560.00415,173.7608948,226.482193,70.49945068,148.0489197,19.86000061,121.7361603,74.81560516,225.9206085,30.71821594,98.1503067,81.30020142,56.92299652,103.01474,51.93218231,246.8247528,125.3063507,89.23699951,46.79590607,35.03506851,67.76245117
06/10/2021,119.6048279,14.31443691,41.22000122,17.17110062,373.9391785,33.61676407,58.24141693,36.74610519,13.88000011,44.74860001,1558.152588,169.7824707,227.5787506,70.52890015,149.248764,19.73999977,121.8711014,75.0012207,222.8365326,30.85033798,97.45578766,82.81758118,56.37108994,104.9880066,51.36600113,253.2917328,126.3135757,88.34416962,46.86527634,34.95537949,69.48838806
07/10/2021,118.7696381,14.37428761,41.90999985,17.22904396,372.8109436,33.08857346,57.22066879,37.53939056,13.77999973,44.80805206,1561.258545,167.143219,229.3459778,72.16842651,148.6637115,19.76000023,119.487114,78.03617859,215.0441589,30.93527222,96.58977509,81.01025391,57.45587921,104.3977051,51.55147552,259.0890198,127.2754517,87.74267578,47.3211441,35.01515198,68.68425751
08/10/2021,118.8360748,14.65359306,41.95999908,17.33527756,380.7180481,33.50601578,57.66233826,36.87831879,13.60999966,43.95588684,1554.568848,168.1207123,233.4603577,71.52046967,147.691925,20.40999985,121.4123077,78.5187912,214.7734528,30.69934082,96.24679565,81.59014893,56.93251419,108.6731186,51.79551697,262.3374939,128.1102905,88.34416962,47.1031189,34.96533966,69.02748108
11/10/2021,120.421051,14.94287491,42.13000107,17.48979759,383.3091125,33.79566574,56.52381516,37.47328568,13.93999958,43.87661362,1552.946167,168.677887,232.7987823,73.57232666,151.1427612,20.04999924,122.4558487,81.15465546,214.2803955,30.76539993,97.31002045,82.15070343,56.43769836,107.3997803,52.18598175,267.6350403,129.1810608,89.92308044,46.90491867,35.33392715,70.20424652
12/10/2021,120.4400406,15.47156143,43.97000122,17.56705856,382.7067871,33.67639923,54.51176453,37.41661835,14.35000038,43.81716156,1553.334473,169.7042694,234.1672516,72.23714447,152.1542206,20.10000038,123.391449,79.11279297,216.2043304,31.38825798,97.7644577,83.21382904,57.21798706,108.0406647,52.22502899,272.3028564,130.6782837,89.57534027,47.67790985,35.6028862,70.59651184
13/10/2021,119.8990555,15.32193279,44.40000153,17.52842712,374.7423096,34.02568436,55.81714249,37.86048126,14.06999969,43.57934952,1552.557861,168.6192322,232.6447144,72.65930176,151.8864746,20.23999977,124.2640762,80.46783447,215.2471924,31.28445435,96.88987732,83.23316956,58.46454239,107.7708206,52.56668854,273.5522766,130.7418213,87.93064117,47.56889725,35.46347809,70.58670807
14/10/2021,120.0888748,15.25210667,44.83000183,17.62500191,382.601593,33.99161148,56.11158371,37.26551819,14.64000034,43.47034836,1549.949707,168.6876678,237.2303772,72.47276306,149.2190247,20.35000038,122.3209076,83.03873444,213.3522644,30.85033798,97.71300507,84.29628754,57.61764526,108.1587219,52.93763351,275.3014526,132.7109375,88.24078369,48.23287964,35.0149498,70.76322174
15/10/2021,120.1742935,15.27205753,45.63000107,17.86644173,386.3017883,35.49098969,56.80844498,37.92658997,14.72000027,43.38116837,1554.190552,167.671051,240.8282013,73.49378967,153.4433289,20.82999992,125.9103775,87.01107025,216.4556732,31.21838951,98.58759308,84.11266327,59.95850754,108.6731186,54.72402573,287.1559143,136.9758148,91.80274963,48.62928772,35.90203094,69.69432068
18/10/2021,121.3321838,15.29200745,45.36000061,17.80849648,387.9750061,35.53358459,58.52604675,39.09762955,14.72000027,43.20280838,1549.641235,167.9154358,241.6257019,72.41386414,150.8651123,20.77000046,124.5249634,87.72572327,215.5082397,30.91639709,96.94989777,83.2718277,59.9965744,108.7321548,54.74354935,285.1468506,138.4821625,93.14670563,47.65808868,36.10138321,69.05690002
19/10/2021,119.3390808,14.87304878,45.59999847,17.62500191,389.0363464,35.51654434,56.5630722,39.40927887,14.38000011,42.88572311,1548.327026,166.7228851,244.9063568,71.65791321,149.6850891,20.77000046,124.9747772,88.52390289,211.1769867,30.97302055,95.31221008,83.2041626,59.45417786,107.1299362,53.85523224,286.5861816,137.2117615,93.1937027,47.24185944,36.87882614,69.02748108
20/10/2021,118.8455658,14.70346928,47.31999969,17.26767349,390.8529663,35.4995079,56.80844498,38.47433472,14.47000027,42.98481369,1547.560547,164.7092285,241.9610291,72.11933899,152.8087006,20.98999977,125.9823456,88.07841492,212.3757935,30.99189758,94.0517807,86.277565,61.06233215,107.9478989,53.28905869,286.0664368,136.9576569,93.47564697,47.30132294,36.84892654,69.33148193
21/10/2021,118.78862,15.09250355,47.15999985,16.89102936,394.3332214,35.21837234,56.57288742,37.26551819,14.09000015,42.4596405,1518.970093,163.2527466,241.145401,69.48825073,157.4593811,20.85000038,125.2896347,88.11553955,221.5700226,31.29388809,93.39155579,87.22471619,62.03293991,107.3070145,52.00051117,285.686615,138.6727142,93.24068451,47.07338715,38.36394501,69.79238129
22/10/2021,118.408989,15.34188366,46.86000061,16.84274292,387.8889771,34.0001297,55.46380615,38.59710312,13.61999989,42.8956337,1522.384644,165.4228058,235.4178619,69.89076996,151.7079926,20.79999924,124.9118118,87.63291931,227.1967621,31.12401581,93.76882172,89.24465179,60.98620224,106.3119507,51.00481796,285.4866943,138.0919495,93.06211853,45.47784805,37.73601151,72.14593506
25/10/2021,118.8550568,15.43166065,46.09000015,17.03589249,380.0392151,33.63380432,55.57176971,38.02102661,13.78999996,43.26226425,1507.959961,164.728775,233.2247467,69.42934418,150.2007294,20.95000076,123.3374786,88.57030487,231.7213593,31.26557541,94.30043793,88.85806274,59.2924118,105.5951614,50.77053452,298.390686,136.5312042,94.67862701,44.10033417,37.43699265,71.76348114
26/10/2021,118.78862,15.36183357,45.43000031,17.383564,376.0617371,34.46868134,56.37659073,38.37989426,13.86999989,43.63880157,1499.130005,169.3230438,233.9588013,70.74488068,152.2038116,20.88999939,126.0453262,87.79998016,232.0597534,31.45432663,96.31539917,89.37030029,59.25434875,104.7940521,51.14148331,298.7805176,135.2154236,93.69181061,43.17868423,37.26755142,71.69483185
27/10/2021,119.2157059,14.77329636,44.18000031,17.66363335,382.3529968,33.38674545,56.44528961,39.13540268,13.85999966,44.51078415,1493.226685,166.0679474,232.4091034,69.28207397,152.6797791,21.12999916,119.7480011,85.96230316,232.2627869,31.20895386,95.42366791,89.4092865,58.96887589,104.2627869,51.51242447,287.6856689,135.2789612,91.9907074,43.15886307,37.51672745,71.29277039
28/10/2021,119.2062073,14.63364315,43.54000092,17.58637238,387.6977234,33.09709167,55.23806381,38.47433472,13.51000023,44.95668411,1561.009644,165.4619141,232.2822266,67.93708038,150.9345398,20.79999924,117.6159134,82.92736053,233.3359222,31.25613976,96.18678284,90.22776031,57.47491074,104.4904785,51.35624313,279.8093567,134.6891022,90.40239716,42.05883408,36.75922012,71.26335144
29/10/2021,119.1397781,14.87304878,43.22000122,17.72157669,396.9721375,32.92671204,59.81179047,37.24663162,13.23999977,46.63129044,1573.831543,165.4521179,235.2003632,67.98616791,151.8666382,20.67000008,117.2650681,83.82762909,233.7226257,30.73709106,95.40001678,88.75643921,57.72231674,104.7603226,52.23479462,263.8667908,137.3841553,89.63173676,41.42457962,35.72262192,70.41999054
01/11/2021,120.8291626,15.35185909,44.27000046,17.84712601,397.7752686,33.26747894,61.6962471,36.54778671,13.18000031,47.53300095,1564.37439,166.957489,241.6347656,69.41952515,151.1229248,21.17000008,114.2513351,83.39141846,234.1770325,30.46340942,97.1025238,89.46774292,57.64619446,104.9458313,52.84001541,266.1557312,137.8651123,89.66933441,43.27778625,36.29075623,71.91057587
03/11/2021,120.3641129,15.96034718,43.99000168,17.82780838,404.2004089,33.29303741,60.8325386,36.38723755,13.05000019,47.64199829,1556.022217,162.9790344,247.0813904,70.52890015,152.6004486,21.35000038,119.5590744,82.76957703,235.4338684,30.13310814,96.62960815,90.90008545,58.14100647,104.8193512,52.53740311,264.3565674,137.8651123,89.68812561,43.5850029,37.00839996,73.60708618
04/11/2021,119.4055176,16.15985298,43.88999939,18.0230751,403.8274841,32.82447815,61.74531937,36.9349823,12.71000004,47.74108887,1555.126343,163.6046448,252.0567322,69.66496277,149.457016,21.23999977,118.6234894,82.53755188,235.5595398,30.45397568,96.85316467,90.75392914,57.71280289,105.6879272,52.84001541,271.6531677,139.9158936,88.79528809,43.46607971,36.97849655,74.40141296
05/11/2021,119.0543594,16.14987755,43.68000031,18.28668594,406.6193848,32.53482819,62.22624969,36.57611465,12.93999958,47.77081299,1552.657471,162.011322,253.5067291,69.00719452,146.5515594,21.39999962,120.0538712,81.99923706,234.5830841,30.52947044,95.60639191,86.75896454,56.49478912,105.6288986,52.09812546,268.1647949,139.5801544,88.45694733,42.40569305,37.09810638,74.81328583
08/11/2021,119.0828323,16.23965454,43.95999908,18.13047218,403.7414551,32.62853622,60.07679367,36.24558258,14.26000023,47.77081299,1548.516235,163.2527466,252.7001343,69.29190063,152.9673462,21.44000053,119.1632538,82.379776,235.6755524,30.35016632,94.06726074,88.97080231,57.03718567,107.6021576,52.23479462,271.3833008,142.3024139,90.17683411,42.84173965,36.18111801,74.39160919
